,zip1,zip1_value,zip2,zip2_value
4348,11237,0.0,10168,0.0
4349,11237,1.0,10081,1.0
4350,11237,0.0,10173,0.0
4351,11237,0.0,10158,0.0
4352,11237,8.0,10176,1.0
4353,11237,0.0,10171,0.0
4354,11237,5.0,10178,1.0
4355,11237,0.0,10151,0.0
4356,11212,82.0,10304,29.0
4357,11212,14.0,11228,2.0
4358,11212,70.0,10310,12.0
4359,11212,99.0,11209,278.0
4360,11212,89.0,10301,99.0
4361,11212,41.0,11232,188.0
4362,11212,76.0,11214,55.0
4363,11212,91.0,11224,50.0
4364,11212,84.0,10314,252.0
4365,11212,62.0,11430,109.0
4366,11212,28.0,11361,18.0
4367,11212,36.0,11432,95.0
4368,11212,213.0,11233,201.0
4369,11212,46.0,11373,139.0
4370,11212,30.0,11691,21.0
4371,11212,39.0,11377,299.0
4372,11212,73.0,11223,29.0
4373,11212,50.0,11237,45.0
4374,11212,965.0,11212,965.0
4375,11212,71.0,11206,70.0
4376,11212,24.0,11360,27.0
4377,11212,27.0,11372,71.0
4378,11212,25.0,11104,19.0
4379,11212,291.0,11207,611.0
4380,11212,37.0,11368,450.0
4381,11212,30.0,11204,153.0
4382,11212,24.0,10312,2.0
4383,11212,25.0,11369,47.0
4384,11212,136.0,11221,48.0
4385,11212,24.0,11411,11.0
4386,11212,180.0,11203,271.0
4387,11212,133.0,11208,775.0
4388,11212,39.0,11371,113.0
4389,11212,32.0,11414,36.0
4390,11212,31.0,11375,228.0
4391,11212,95.0,83,131.0
4392,11212,47.0,10027,129.0
4393,11212,101.0,10036,276.0
4394,11212,72.0,10461,132.0
4395,11212,0.0,10167,0.0
4396,11212,120.0,10017,331.0
4397,11212,41.0,11101,352.0
4398,11212,65.0,10035,351.0
4399,11212,111.0,10016,218.0
4400,11212,314.0,10001,993.0
4401,11212,175.0,10019,225.0
4402,11212,44.0,10032,482.0
4403,11212,40.0,10065,202.0
4404,11212,33.0,10020,263.0
4405,11212,30.0,10453,87.0
4406,11212,30.0,11416,12.0
4407,11212,32.0,10024,42.0
4408,11212,106.0,10026,34.0
4409,11212,219.0,11213,704.0
4410,11212,219.0,10023,207.0
4411,11212,158.0,10018,262.0
4412,11212,25.0,10309,33.0
4413,11212,67.0,10174,1.0
4414,11212,27.0,10021,43.0
4415,11212,241.0,11236,302.0
4416,11212,34.0,11106,26.0
4417,11212,0.0,10097,0.0
4418,11212,71.0,10014,116.0
4419,11212,110.0,10011,180.0
4420,11212,27.0,11366,14.0
4421,11212,82.0,10012,229.0
4422,11212,204.0,10007,483.0
4423,11212,149.0,10003,211.0
4424,11212,57.0,11211,336.0
4425,11212,136.0,10002,132.0
4426,11212,30.0,10029,56.0
4427,11212,33.0,10048,40.0
4428,11212,145.0,11216,82.0
4429,11212,380.0,11217,333.0
4430,11212,45.0,11222,135.0
4431,11212,201.0,11226,180.0
4432,11212,158.0,10038,115.0
4433,11212,135.0,10022,414.0
4434,11212,91.0,11215,181.0
4435,11212,38.0,10468,60.0
4436,11212,73.0,10013,215.0
4437,11212,146.0,10005,33.0
4438,11212,3.0,11040,1.0
4439,11212,32.0,11385,111.0
4440,11212,25.0,10033,203.0
4441,11212,111.0,10004,95.0
4442,11212,31.0,11378,301.0
4443,11212,41.0,10452,167.0
4444,11212,235.0,11201,461.0
4445,11212,24.0,10474,5.0
4446,11212,147.0,10010,189.0
4447,11212,184.0,11238,100.0
4448,11212,38.0,10006,48.0
4449,11212,26.0,10040,27.0
4450,11212,58.0,10455,54.0
4451,11212,76.0,10306,19.0
4452,11212,89.0,10009,10.0
4453,11212,25.0,10128,175.0
4454,11212,33.0,10459,85.0
4455,11212,31.0,11355,62.0
4456,11212,45.0,10465,236.0
4457,11212,52.0,10462,227.0
4458,11212,46.0,10451,277.0
4459,11212,49.0,10025,92.0
4460,11212,59.0,11229,66.0
4461,11212,24.0,10282,3.0
4462,11212,24.0,11370,31.0
4463,11212,72.0,10031,92.0
4464,11212,58.0,10034,119.0
4465,11212,45.0,11235,78.0
4466,11212,29.0,11367,389.0
4467,11212,34.0,10028,26.0
4468,11212,24.0,11426,51.0
4469,11212,55.0,10457,74.0
4470,11212,32.0,11102,72.0
4471,11212,0.0,11109,0.0
4472,11212,187.0,11234,119.0
4473,11212,40.0,11435,429.0
4474,11212,36.0,11354,92.0
4475,11212,27.0,10281,10.0
4476,11212,44.0,11433,55.0
4477,11212,38.0,10472,186.0
4478,11212,35.0,11231,127.0
4479,11212,0.0,10069,0.0
4480,11212,36.0,10030,19.0
4481,11212,24.0,10456,10.0
4482,11212,56.0,11205,93.0
4483,11212,88.0,10305,48.0
4484,11212,32.0,10469,27.0
4485,11212,95.0,11220,341.0
4486,11212,28.0,11415,22.0
4487,11212,26.0,11364,93.0
4488,11212,98.0,11230,34.0
4489,11212,50.0,11434,152.0
4490,11212,31.0,10460,208.0
4491,11212,99.0,10463,109.0
4492,11212,36.0,10280,10.0
4493,11212,91.0,10075,44.0
4494,11212,26.0,11379,21.0
4495,11212,0.0,10260,0.0
4496,11212,29.0,11422,10.0
4497,11212,27.0,11103,55.0
4498,11212,146.0,11210,82.0
4499,11212,24.0,10044,31.0
4500,11212,24.0,11362,48.0
4501,11212,33.0,10471,96.0
4502,11212,96.0,10458,10.0
4503,11212,28.0,11365,111.0
4504,11212,24.0,11693,7.0
4505,11212,39.0,11418,17.0
4506,11212,63.0,11218,52.0
4507,11212,44.0,10467,55.0
4508,11212,13.0,10308,1.0
4509,11212,28.0,10111,6.0
4510,11212,30.0,11105,54.0
4511,11212,27.0,11219,37.0
4512,11212,13.0,10275,2.0
4513,11212,6.0,10118,4.0
4514,11212,45.0,10466,47.0
4515,11212,173.0,11239,56.0
4516,11212,0.0,10169,0.0
4517,11212,41.0,11420,102.0
4518,11212,67.0,10153,1.0
4519,11212,0.0,10307,0.0
4520,11212,0.0,10165,0.0
4521,11212,73.0,10303,123.0
4522,11212,27.0,11357,43.0
4523,11212,85.0,10302,15.0
4524,11212,45.0,11429,92.0
4525,11212,0.0,10152,0.0
4526,11212,31.0,10039,55.0
4527,11212,46.0,10121,12.0
4528,11212,25.0,11413,72.0
4529,11212,27.0,10473,131.0
4530,11212,30.0,10454,187.0
4531,11212,30.0,11694,7.0
4532,11212,24.0,11358,7.0
4533,11212,22.0,11421,5.0
4534,11212,5.0,11412,19.0
4535,11212,40.0,11417,68.0
4536,11212,26.0,11427,19.0
4537,11212,31.0,11374,64.0
4538,11212,0.0,10096,0.0
4539,11212,167.0,10037,142.0
4540,11212,24.0,10475,40.0
4541,11212,120.0,11225,107.0
4542,11212,0.0,10107,0.0
4543,11212,1.0,11251,1.0
4544,11212,28.0,11436,197.0
4545,11212,30.0,11356,7.0
4546,11212,0.0,11697,0.0
4547,11212,0.0,10172,0.0
4548,11212,28.0,10470,17.0
4549,11212,2.0,10041,1.0
4550,11212,2.0,10278,1.0
4551,11212,0.0,10106,0.0
4552,11212,25.0,11428,3.0
4553,11212,28.0,10286,3.0
4554,11212,0.0,10279,0.0
4555,11212,0.0,10103,0.0
4556,11212,0.0,10196,0.0
4557,11212,6.0,10154,1.0
4558,11212,3.0,10119,1.0
4559,11212,28.0,10464,22.0
4560,11212,24.0,10166,4.0
4561,11212,0.0,10203,0.0
4562,11212,0.0,11359,0.0
4563,11212,0.0,10177,0.0
4564,11212,4.0,11692,6.0
4565,11212,1.0,11423,1.0
4566,11212,0.0,10175,0.0
4567,11212,39.0,11419,38.0
4568,11212,0.0,10285,0.0
4569,11212,0.0,10045,0.0
4570,11212,0.0,10270,0.0
4571,11212,0.0,10123,0.0
4572,11212,0.0,11005,0.0
4573,11212,0.0,10170,0.0
4574,11212,0.0,10115,0.0
4575,11212,0.0,10104,0.0
4576,11212,0.0,11363,0.0
4577,11212,0.0,10105,0.0
4578,11212,24.0,10120,24.0
4579,11212,0.0,10265,0.0
4580,11212,0.0,10259,0.0
4581,11212,24.0,11004,7.0
4582,11212,0.0,10112,0.0
4583,11212,0.0,10047,0.0
4584,11212,0.0,10122,0.0
4585,11212,0.0,10110,0.0
4586,11212,0.0,10080,0.0
4587,11212,0.0,10271,0.0
4588,11212,0.0,11001,0.0
4589,11212,0.0,10055,0.0
4590,11212,0.0,10168,0.0
4591,11212,0.0,10081,0.0
4592,11212,0.0,10173,0.0
4593,11212,0.0,10158,0.0
4594,11212,0.0,10176,0.0
4595,11212,0.0,10171,0.0
4596,11212,0.0,10178,0.0
4597,11212,0.0,10151,0.0
4598,11206,39.0,10304,31.0
4599,11206,59.0,11228,62.0
4600,11206,25.0,10310,12.0
4601,11206,88.0,11209,205.0
4602,11206,43.0,10301,116.0
4603,11206,79.0,11232,249.0
4604,11206,31.0,11214,58.0
4605,11206,71.0,11224,99.0
4606,11206,72.0,10314,350.0
4607,11206,302.0,11430,239.0
4608,11206,35.0,11361,43.0
4609,11206,75.0,11432,226.0
4610,11206,316.0,11233,296.0
4611,11206,269.0,11373,230.0
4612,11206,17.0,11691,13.0
4613,11206,163.0,11377,339.0
4614,11206,40.0,11223,32.0
4615,11206,752.0,11237,677.0
4616,11206,70.0,11212,71.0
4617,11206,4022.0,11206,4022.0
4618,11206,15.0,11360,28.0
4619,11206,70.0,11372,92.0
4620,11206,128.0,11104,36.0
4621,11206,146.0,11207,285.0
4622,11206,133.0,11368,438.0
4623,11206,42.0,11204,10.0
4624,11206,32.0,10312,5.0
4625,11206,39.0,11369,73.0
4626,11206,971.0,11221,987.0
4627,11206,15.0,11411,12.0
4628,11206,38.0,11203,103.0
4629,11206,85.0,11208,708.0
4630,11206,118.0,11371,175.0
4631,11206,54.0,11414,41.0
4632,11206,85.0,11375,308.0
4633,11206,394.0,83,538.0
4634,11206,219.0,10027,213.0
4635,11206,638.0,10036,1221.0
4636,11206,43.0,10461,137.0
4637,11206,5.0,10167,29.0
4638,11206,343.0,10017,1228.0
4639,11206,320.0,11101,680.0
4640,11206,107.0,10035,488.0
4641,11206,277.0,10016,383.0
4642,11206,874.0,10001,2103.0
4643,11206,817.0,10019,1093.0
4644,11206,53.0,10032,507.0
4645,11206,259.0,10065,364.0
4646,11206,287.0,10020,478.0
4647,11206,82.0,10453,147.0
4648,11206,28.0,11416,19.0
4649,11206,306.0,10024,141.0
4650,11206,123.0,10026,123.0
4651,11206,78.0,11213,81.0
4652,11206,365.0,10023,437.0
4653,11206,456.0,10018,594.0
4654,11206,24.0,10309,41.0
4655,11206,15.0,10174,9.0
4656,11206,133.0,10021,132.0
4657,11206,76.0,11236,98.0
4658,11206,113.0,11106,75.0
4659,11206,8.0,10097,4.0
4660,11206,692.0,10014,875.0
4661,11206,733.0,10011,950.0
4662,11206,21.0,11366,32.0
4663,11206,661.0,10012,1174.0
4664,11206,1127.0,10007,4246.0
4665,11206,851.0,10003,1303.0
4666,11206,1662.0,11211,3385.0
4667,11206,945.0,10002,1217.0
4668,11206,147.0,10029,257.0
4669,11206,103.0,10048,119.0
4670,11206,299.0,11216,297.0
4671,11206,588.0,11217,609.0
4672,11206,559.0,11222,712.0
4673,11206,347.0,11226,507.0
4674,11206,207.0,10038,228.0
4675,11206,378.0,10022,497.0
4676,11206,563.0,11215,597.0
4677,11206,41.0,10468,82.0
4678,11206,656.0,10013,816.0
4679,11206,125.0,10005,104.0
4680,11206,8.0,11040,1.0
4681,11206,227.0,11385,289.0
4682,11206,82.0,10033,233.0
4683,11206,138.0,10004,191.0
4684,11206,87.0,11378,331.0
4685,11206,116.0,10452,163.0
4686,11206,519.0,11201,943.0
4687,11206,63.0,10474,16.0
4688,11206,506.0,10010,643.0
4689,11206,440.0,11238,467.0
4690,11206,107.0,10006,97.0
4691,11206,51.0,10040,46.0
4692,11206,54.0,10455,89.0
4693,11206,35.0,10306,32.0
4694,11206,420.0,10009,468.0
4695,11206,67.0,10128,219.0
4696,11206,59.0,10459,200.0
4697,11206,52.0,11355,84.0
4698,11206,36.0,10465,252.0
4699,11206,113.0,10462,348.0
4700,11206,108.0,10451,267.0
4701,11206,116.0,10025,230.0
4702,11206,60.0,11229,110.0
4703,11206,84.0,10282,15.0
4704,11206,30.0,11370,44.0
4705,11206,87.0,10031,121.0
4706,11206,60.0,10034,181.0
4707,11206,47.0,11235,93.0
4708,11206,37.0,11367,401.0
4709,11206,117.0,10028,108.0
4710,11206,29.0,11426,54.0
4711,11206,65.0,10457,84.0
4712,11206,73.0,11102,100.0
4713,11206,5.0,11109,7.0
4714,11206,43.0,11234,247.0
4715,11206,59.0,11435,452.0
4716,11206,72.0,11354,128.0
4717,11206,75.0,10281,90.0
4718,11206,50.0,11433,104.0
4719,11206,48.0,10472,225.0
4720,11206,191.0,11231,276.0
4721,11206,18.0,10069,9.0
4722,11206,88.0,10030,126.0
4723,11206,60.0,10456,39.0
4724,11206,204.0,11205,222.0
4725,11206,33.0,10305,47.0
4726,11206,34.0,10469,25.0
4727,11206,108.0,11220,321.0
4728,11206,42.0,11415,25.0
4729,11206,23.0,11364,95.0
4730,11206,68.0,11230,17.0
4731,11206,35.0,11434,36.0
4732,11206,33.0,10460,336.0
4733,11206,125.0,10463,119.0
4734,11206,36.0,10280,13.0
4735,11206,90.0,10075,97.0
4736,11206,79.0,11379,37.0
4737,11206,1.0,10260,1.0
4738,11206,21.0,11422,8.0
4739,11206,93.0,11103,156.0
4740,11206,80.0,11210,92.0
4741,11206,27.0,10044,42.0
4742,11206,29.0,11362,55.0
4743,11206,47.0,10471,111.0
4744,11206,76.0,10458,42.0
4745,11206,31.0,11365,126.0
4746,11206,25.0,11693,15.0
4747,11206,66.0,11418,79.0
4748,11206,54.0,11218,115.0
4749,11206,82.0,10467,77.0
4750,11206,9.0,10308,2.0
4751,11206,94.0,10111,19.0
4752,11206,77.0,11105,67.0
4753,11206,60.0,11219,34.0
4754,11206,11.0,10275,3.0
4755,11206,22.0,10118,17.0
4756,11206,31.0,10466,115.0
4757,11206,46.0,11239,38.0
4758,11206,24.0,10169,18.0
4759,11206,42.0,11420,82.0
4760,11206,5.0,10153,6.0
4761,11206,8.0,10307,1.0
4762,11206,5.0,10165,3.0
4763,11206,15.0,10303,82.0
4764,11206,33.0,11357,49.0
4765,11206,22.0,10302,3.0
4766,11206,16.0,11429,59.0
4767,11206,0.0,10152,0.0
4768,11206,27.0,10039,51.0
4769,11206,25.0,10121,11.0
4770,11206,23.0,11413,36.0
4771,11206,28.0,10473,169.0
4772,11206,40.0,10454,216.0
4773,11206,31.0,11694,14.0
4774,11206,29.0,11358,13.0
4775,11206,61.0,11421,15.0
4776,11206,8.0,11412,10.0
4777,11206,53.0,11417,15.0
4778,11206,23.0,11427,20.0
4779,11206,56.0,11374,164.0
4780,11206,8.0,10096,1.0
4781,11206,39.0,10037,141.0
4782,11206,36.0,10475,55.0
4783,11206,74.0,11225,164.0
4784,11206,0.0,10107,0.0
4785,11206,69.0,11251,31.0
4786,11206,14.0,11436,194.0
4787,11206,25.0,11356,9.0
4788,11206,13.0,11697,10.0
4789,11206,0.0,10172,0.0
4790,11206,26.0,10470,23.0
4791,11206,1.0,10041,1.0
4792,11206,0.0,10278,0.0
4793,11206,0.0,10106,0.0
4794,11206,15.0,11428,3.0
4795,11206,15.0,10286,3.0
4796,11206,0.0,10279,0.0
4797,11206,2.0,10103,2.0
4798,11206,4.0,10196,1.0
4799,11206,9.0,10154,4.0
4800,11206,22.0,10119,18.0
4801,11206,28.0,10464,33.0
4802,11206,16.0,10166,7.0
4803,11206,0.0,10203,0.0
4804,11206,0.0,11359,0.0
4805,11206,0.0,10177,0.0
4806,11206,8.0,11692,5.0
4807,11206,22.0,11423,7.0
4808,11206,0.0,10175,0.0
4809,11206,39.0,11419,26.0
4810,11206,2.0,10285,1.0
4811,11206,1.0,10045,1.0
4812,11206,0.0,10270,0.0
4813,11206,0.0,10123,0.0
4814,11206,0.0,11005,0.0
4815,11206,2.0,10170,1.0
4816,11206,4.0,10115,11.0
4817,11206,2.0,10104,1.0
4818,11206,11.0,11363,3.0
4819,11206,1.0,10105,2.0
4820,11206,14.0,10120,24.0
4821,11206,1.0,10265,4.0
4822,11206,0.0,10259,0.0
4823,11206,14.0,11004,7.0
4824,11206,0.0,10112,0.0
4825,11206,0.0,10047,0.0
4826,11206,0.0,10122,0.0
4827,11206,0.0,10110,0.0
4828,11206,0.0,10080,0.0
4829,11206,0.0,10271,0.0
4830,11206,0.0,11001,0.0
4831,11206,0.0,10055,0.0
4832,11206,0.0,10168,0.0
4833,11206,0.0,10081,0.0
4834,11206,0.0,10173,0.0
4835,11206,0.0,10158,0.0
4836,11206,8.0,10176,1.0
4837,11206,0.0,10171,0.0
4838,11206,4.0,10178,1.0
4839,11206,0.0,10151,0.0
4840,11360,54.0,10304,31.0
4841,11360,18.0,11228,1.0
4842,11360,29.0,10310,11.0
4843,11360,50.0,11209,214.0
4844,11360,53.0,10301,100.0
4845,11360,90.0,11232,220.0
4846,11360,54.0,11214,80.0
4847,11360,54.0,11224,39.0
4848,11360,70.0,10314,253.0
4849,11360,67.0,11430,132.0
4850,11360,390.0,11361,409.0
4851,11360,357.0,11432,129.0
4852,11360,50.0,11233,15.0
4853,11360,354.0,11373,275.0
4854,11360,30.0,11691,12.0
4855,11360,363.0,11377,291.0
4856,11360,70.0,11223,21.0
4857,11360,32.0,11237,24.0
4858,11360,27.0,11212,24.0
4859,11360,28.0,11206,15.0
4860,11360,554.0,11360,554.0
4861,11360,360.0,11372,78.0
4862,11360,327.0,11104,18.0
4863,11360,50.0,11207,50.0
4864,11360,395.0,11368,453.0
4865,11360,18.0,11204,2.0
4866,11360,30.0,10312,4.0
4867,11360,50.0,11369,48.0
4868,11360,27.0,11221,7.0
4869,11360,50.0,11411,16.0
4870,11360,0.0,11203,0.0
4871,11360,52.0,11208,14.0
4872,11360,55.0,11371,122.0
4873,11360,51.0,11414,49.0
4874,11360,66.0,11375,378.0
4875,11360,86.0,83,134.0
4876,11360,45.0,10027,91.0
4877,11360,81.0,10036,240.0
4878,11360,54.0,10461,140.0
4879,11360,0.0,10167,0.0
4880,11360,412.0,10017,213.0
4881,11360,368.0,11101,414.0
4882,11360,63.0,10035,380.0
4883,11360,65.0,10016,132.0
4884,11360,408.0,10001,927.0
4885,11360,132.0,10019,230.0
4886,11360,65.0,10032,490.0
4887,11360,53.0,10065,322.0
4888,11360,110.0,10020,275.0
4889,11360,52.0,10453,55.0
4890,11360,27.0,11416,11.0
4891,11360,91.0,10024,114.0
4892,11360,27.0,10026,5.0
4893,11360,50.0,11213,25.0
4894,11360,59.0,10023,220.0
4895,11360,77.0,10018,148.0
4896,11360,53.0,10309,40.0
4897,11360,40.0,10174,2.0
4898,11360,46.0,10021,61.0
4899,11360,53.0,11236,101.0
4900,11360,29.0,11106,17.0
4901,11360,1.0,10097,2.0
4902,11360,367.0,10014,85.0
4903,11360,385.0,10011,164.0
4904,11360,330.0,11366,85.0
4905,11360,68.0,10012,111.0
4906,11360,97.0,10007,282.0
4907,11360,90.0,10003,188.0
4908,11360,57.0,11211,384.0
4909,11360,64.0,10002,133.0
4910,11360,51.0,10029,90.0
4911,11360,61.0,10048,13.0
4912,11360,27.0,11216,17.0
4913,11360,28.0,11217,144.0
4914,11360,53.0,11222,169.0
4915,11360,52.0,11226,58.0
4916,11360,62.0,10038,132.0
4917,11360,117.0,10022,208.0
4918,11360,51.0,11215,184.0
4919,11360,56.0,10468,65.0
4920,11360,84.0,10013,199.0
4921,11360,27.0,10005,20.0
4922,11360,0.0,11040,0.0
4923,11360,71.0,11385,152.0
4924,11360,71.0,10033,323.0
4925,11360,61.0,10004,69.0
4926,11360,54.0,11378,457.0
4927,11360,51.0,10452,271.0
4928,11360,55.0,11201,486.0
4929,11360,50.0,10474,29.0
4930,11360,361.0,10010,141.0
4931,11360,68.0,11238,9.0
4932,11360,50.0,10006,52.0
4933,11360,50.0,10040,29.0
4934,11360,52.0,10455,50.0
4935,11360,52.0,10306,23.0
4936,11360,21.0,10009,7.0
4937,11360,50.0,10128,232.0
4938,11360,28.0,10459,70.0
4939,11360,352.0,11355,70.0
4940,11360,56.0,10465,298.0
4941,11360,56.0,10462,246.0
4942,11360,54.0,10451,264.0
4943,11360,51.0,10025,84.0
4944,11360,50.0,11229,62.0
4945,11360,27.0,10282,3.0
4946,11360,54.0,11370,44.0
4947,11360,63.0,10031,66.0
4948,11360,363.0,10034,94.0
4949,11360,53.0,11235,128.0
4950,11360,361.0,11367,515.0
4951,11360,91.0,10028,28.0
4952,11360,52.0,11426,74.0
4953,11360,53.0,10457,109.0
4954,11360,52.0,11102,86.0
4955,11360,2.0,11109,4.0
4956,11360,50.0,11234,79.0
4957,11360,53.0,11435,507.0
4958,11360,369.0,11354,246.0
4959,11360,42.0,10281,14.0
4960,11360,30.0,11433,53.0
4961,11360,51.0,10472,189.0
4962,11360,51.0,11231,202.0
4963,11360,24.0,10069,2.0
4964,11360,27.0,10030,7.0
4965,11360,50.0,10456,13.0
4966,11360,28.0,11205,56.0
4967,11360,52.0,10305,75.0
4968,11360,28.0,10469,16.0
4969,11360,50.0,11220,302.0
4970,11360,57.0,11415,41.0
4971,11360,357.0,11364,138.0
4972,11360,27.0,11230,5.0
4973,11360,53.0,11434,41.0
4974,11360,51.0,10460,281.0
4975,11360,51.0,10463,118.0
4976,11360,60.0,10280,10.0
4977,11360,50.0,10075,83.0
4978,11360,54.0,11379,30.0
4979,11360,0.0,10260,0.0
4980,11360,54.0,11422,21.0
4981,11360,57.0,11103,91.0
4982,11360,50.0,11210,53.0
4983,11360,38.0,10044,35.0
4984,11360,370.0,11362,133.0
4985,11360,63.0,10471,118.0
4986,11360,30.0,10458,9.0
4987,11360,362.0,11365,182.0
4988,11360,30.0,11693,11.0
4989,11360,29.0,11418,13.0
4990,11360,50.0,11218,39.0
4991,11360,50.0,10467,58.0
4992,11360,43.0,10308,8.0
4993,11360,60.0,10111,10.0
4994,11360,55.0,11105,63.0
4995,11360,30.0,11219,17.0
4996,11360,18.0,10275,2.0
4997,11360,2.0,10118,2.0
4998,11360,50.0,10466,43.0
4999,11360,53.0,11239,31.0
5000,11360,9.0,10169,1.0
5001,11360,57.0,11420,53.0
5002,11360,0.0,10153,0.0
5003,11360,2.0,10307,4.0
5004,11360,0.0,10165,0.0
5005,11360,27.0,10303,81.0
5006,11360,413.0,11357,127.0
5007,11360,50.0,10302,5.0
5008,11360,53.0,11429,110.0
5009,11360,0.0,10152,0.0
5010,11360,50.0,10039,51.0
5011,11360,27.0,10121,4.0
5012,11360,51.0,11413,32.0
5013,11360,50.0,10473,138.0
5014,11360,349.0,10454,225.0
5015,11360,62.0,11694,17.0
5016,11360,355.0,11358,83.0
5017,11360,21.0,11421,3.0
5018,11360,4.0,11412,2.0
5019,11360,53.0,11417,9.0
5020,11360,52.0,11427,30.0
5021,11360,54.0,11374,73.0
5022,11360,0.0,10096,0.0
5023,11360,50.0,10037,129.0
5024,11360,354.0,10475,77.0
5025,11360,27.0,11225,48.0
5026,11360,0.0,10107,0.0
5027,11360,0.0,11251,0.0
5028,11360,50.0,11436,212.0
5029,11360,36.0,11356,20.0
5030,11360,0.0,11697,0.0
5031,11360,0.0,10172,0.0
5032,11360,27.0,10470,13.0
5033,11360,0.0,10041,0.0
5034,11360,0.0,10278,0.0
5035,11360,0.0,10106,0.0
5036,11360,29.0,11428,3.0
5037,11360,27.0,10286,2.0
5038,11360,0.0,10279,0.0
5039,11360,1.0,10103,1.0
5040,11360,0.0,10196,0.0
5041,11360,0.0,10154,0.0
5042,11360,1.0,10119,1.0
5043,11360,50.0,10464,48.0
5044,11360,27.0,10166,4.0
5045,11360,0.0,10203,0.0
5046,11360,301.0,11359,127.0
5047,11360,0.0,10177,0.0
5048,11360,0.0,11692,0.0
5049,11360,30.0,11423,10.0
5050,11360,1.0,10175,1.0
5051,11360,51.0,11419,23.0
5052,11360,0.0,10285,0.0
5053,11360,0.0,10045,0.0
5054,11360,0.0,10270,0.0
5055,11360,0.0,10123,0.0
5056,11360,2.0,11005,1.0
5057,11360,0.0,10170,0.0
5058,11360,0.0,10115,0.0
5059,11360,0.0,10104,0.0
5060,11360,303.0,11363,95.0
5061,11360,0.0,10105,0.0
5062,11360,27.0,10120,24.0
5063,11360,0.0,10265,0.0
5064,11360,0.0,10259,0.0
5065,11360,29.0,11004,8.0
5066,11360,0.0,10112,0.0
5067,11360,0.0,10047,0.0
5068,11360,0.0,10122,0.0
5069,11360,1.0,10110,1.0
5070,11360,0.0,10080,0.0
5071,11360,0.0,10271,0.0
5072,11360,0.0,11001,0.0
5073,11360,0.0,10055,0.0
5074,11360,0.0,10168,0.0
5075,11360,0.0,10081,0.0
5076,11360,0.0,10173,0.0
5077,11360,0.0,10158,0.0
5078,11360,0.0,10176,0.0
5079,11360,0.0,10171,0.0
5080,11360,0.0,10178,0.0
5081,11360,0.0,10151,0.0
5082,11372,85.0,10304,24.0
5083,11372,40.0,11228,3.0
5084,11372,109.0,10310,32.0
5085,11372,186.0,11209,355.0
5086,11372,124.0,10301,100.0
5087,11372,167.0,11232,294.0
5088,11372,178.0,11214,216.0
5089,11372,120.0,11224,68.0
5090,11372,177.0,10314,650.0
5091,11372,141.0,11430,239.0
5092,11372,189.0,11361,404.0
5093,11372,136.0,11432,237.0
5094,11372,80.0,11233,30.0
5095,11372,666.0,11373,707.0
5096,11372,69.0,11691,12.0
5097,11372,314.0,11377,999.0
5098,11372,80.0,11223,28.0
5099,11372,117.0,11237,58.0
5100,11372,71.0,11212,27.0
5101,11372,92.0,11206,70.0
5102,11372,78.0,11360,360.0
5103,11372,1206.0,11372,1206.0
5104,11372,410.0,11104,140.0
5105,11372,89.0,11207,70.0
5106,11372,510.0,11368,686.0
5107,11372,76.0,11204,27.0
5108,11372,93.0,10312,13.0
5109,11372,395.0,11369,133.0
5110,11372,80.0,11221,31.0
5111,11372,71.0,11411,17.0
5112,11372,2.0,11203,3.0
5113,11372,97.0,11208,36.0
5114,11372,112.0,11371,172.0
5115,11372,105.0,11414,94.0
5116,11372,251.0,11375,529.0
5117,11372,251.0,83,316.0
5118,11372,197.0,10027,212.0
5119,11372,305.0,10036,982.0
5120,11372,128.0,10461,162.0
5121,11372,0.0,10167,0.0
5122,11372,274.0,10017,829.0
5123,11372,340.0,11101,939.0
5124,11372,89.0,10035,393.0
5125,11372,179.0,10016,343.0
5126,11372,387.0,10001,1990.0
5127,11372,423.0,10019,878.0
5128,11372,110.0,10032,551.0
5129,11372,161.0,10065,447.0
5130,11372,227.0,10020,353.0
5131,11372,90.0,10453,91.0
5132,11372,116.0,11416,35.0
5133,11372,163.0,10024,231.0
5134,11372,114.0,10026,68.0
5135,11372,87.0,11213,37.0
5136,11372,188.0,10023,531.0
5137,11372,212.0,10018,442.0
5138,11372,109.0,10309,73.0
5139,11372,4.0,10174,2.0
5140,11372,194.0,10021,213.0
5141,11372,160.0,11236,134.0
5142,11372,158.0,11106,112.0
5143,11372,0.0,10097,0.0
5144,11372,182.0,10014,482.0
5145,11372,347.0,10011,723.0
5146,11372,120.0,11366,99.0
5147,11372,237.0,10012,378.0
5148,11372,491.0,10007,2717.0
5149,11372,537.0,10003,782.0
5150,11372,171.0,11211,735.0
5151,11372,191.0,10002,263.0
5152,11372,142.0,10029,148.0
5153,11372,137.0,10048,28.0
5154,11372,120.0,11216,105.0
5155,11372,237.0,11217,420.0
5156,11372,131.0,11222,241.0
5157,11372,145.0,11226,536.0
5158,11372,205.0,10038,304.0
5159,11372,314.0,10022,590.0
5160,11372,216.0,11215,369.0
5161,11372,96.0,10468,288.0
5162,11372,200.0,10013,497.0
5163,11372,119.0,10005,110.0
5164,11372,4.0,11040,2.0
5165,11372,125.0,11385,203.0
5166,11372,230.0,10033,479.0
5167,11372,129.0,10004,165.0
5168,11372,130.0,11378,543.0
