,zip1,zip1_value,zip2,zip2_value
12859,11106,5.0,10152,2.0
12860,11106,33.0,10039,59.0
12861,11106,25.0,10121,12.0
12862,11106,27.0,11413,74.0
12863,11106,29.0,10473,147.0
12864,11106,34.0,10454,200.0
12865,11106,17.0,11694,9.0
12866,11106,33.0,11358,18.0
12867,11106,19.0,11421,14.0
12868,11106,0.0,11412,0.0
12869,11106,25.0,11417,10.0
12870,11106,23.0,11427,20.0
12871,11106,86.0,11374,161.0
12872,11106,0.0,10096,0.0
12873,11106,27.0,10037,128.0
12874,11106,32.0,10475,62.0
12875,11106,31.0,11225,56.0
12876,11106,13.0,10107,14.0
12877,11106,1.0,11251,1.0
12878,11106,13.0,11436,194.0
12879,11106,40.0,11356,37.0
12880,11106,22.0,11697,3.0
12881,11106,0.0,10172,0.0
12882,11106,29.0,10470,22.0
12883,11106,3.0,10041,3.0
12884,11106,0.0,10278,0.0
12885,11106,0.0,10106,0.0
12886,11106,13.0,11428,2.0
12887,11106,14.0,10286,3.0
12888,11106,0.0,10279,0.0
12889,11106,1.0,10103,1.0
12890,11106,11.0,10196,2.0
12891,11106,6.0,10154,3.0
12892,11106,17.0,10119,17.0
12893,11106,44.0,10464,30.0
12894,11106,19.0,10166,6.0
12895,11106,0.0,10203,0.0
12896,11106,0.0,11359,0.0
12897,11106,1.0,10177,1.0
12898,11106,0.0,11692,0.0
12899,11106,26.0,11423,5.0
12900,11106,0.0,10175,0.0
12901,11106,25.0,11419,28.0
12902,11106,9.0,10285,5.0
12903,11106,0.0,10045,0.0
12904,11106,13.0,10270,15.0
12905,11106,0.0,10123,0.0
12906,11106,0.0,11005,0.0
12907,11106,2.0,10170,2.0
12908,11106,0.0,10115,0.0
12909,11106,13.0,10104,12.0
12910,11106,20.0,11363,6.0
12911,11106,0.0,10105,0.0
12912,11106,14.0,10120,34.0
12913,11106,0.0,10265,0.0
12914,11106,2.0,10259,1.0
12915,11106,13.0,11004,7.0
12916,11106,0.0,10112,0.0
12917,11106,0.0,10047,0.0
12918,11106,0.0,10122,0.0
12919,11106,0.0,10110,0.0
12920,11106,0.0,10080,0.0
12921,11106,0.0,10271,0.0
12922,11106,0.0,11001,0.0
12923,11106,0.0,10055,0.0
12924,11106,0.0,10168,0.0
12925,11106,0.0,10081,0.0
12926,11106,0.0,10173,0.0
12927,11106,0.0,10158,0.0
12928,11106,8.0,10176,1.0
12929,11106,0.0,10171,0.0
12930,11106,10.0,10178,1.0
12931,11106,0.0,10151,0.0
12932,10097,176.0,10097,176.0
12933,10097,13.0,10014,28.0
12934,10097,19.0,10011,29.0
12935,10097,0.0,11366,0.0
12936,10097,12.0,10012,18.0
12937,10097,43.0,10007,84.0
12938,10097,20.0,10003,25.0
12939,10097,5.0,11211,6.0
12940,10097,8.0,10002,10.0
12941,10097,2.0,10029,2.0
12942,10097,14.0,10048,16.0
12943,10097,0.0,11216,0.0
12944,10097,5.0,11217,4.0
12945,10097,0.0,11222,0.0
12946,10097,2.0,11226,2.0
12947,10097,2.0,10038,6.0
12948,10097,25.0,10022,35.0
12949,10097,2.0,11215,5.0
12950,10097,0.0,10468,0.0
12951,10097,13.0,10013,11.0
12952,10097,1.0,10005,2.0
12953,10097,0.0,11040,0.0
12954,10097,1.0,11385,2.0
12955,10097,1.0,10033,1.0
12956,10097,10.0,10004,8.0
12957,10097,0.0,11378,0.0
12958,10097,0.0,10452,0.0
12959,10097,10.0,11201,9.0
12960,10097,0.0,10474,0.0
12961,10097,7.0,10010,11.0
12962,10097,2.0,11238,2.0
12963,10097,4.0,10006,3.0
12964,10097,1.0,10040,1.0
12965,10097,0.0,10455,0.0
12966,10097,0.0,10306,0.0
12967,10097,4.0,10009,5.0
12968,10097,2.0,10128,2.0
12969,10097,0.0,10459,0.0
12970,10097,4.0,11355,3.0
12971,10097,0.0,10465,0.0
12972,10097,3.0,10462,3.0
12973,10097,0.0,10451,0.0
12974,10097,4.0,10025,4.0
12975,10097,0.0,11229,0.0
12976,10097,0.0,10282,0.0
12977,10097,0.0,11370,0.0
12978,10097,2.0,10031,7.0
12979,10097,2.0,10034,1.0
12980,10097,0.0,11235,0.0
12981,10097,0.0,11367,0.0
12982,10097,4.0,10028,4.0
12983,10097,0.0,11426,0.0
12984,10097,1.0,10457,1.0
12985,10097,2.0,11102,1.0
12986,10097,0.0,11109,0.0
12987,10097,0.0,11234,0.0
12988,10097,1.0,11435,1.0
12989,10097,1.0,11354,2.0
12990,10097,1.0,10281,3.0
12991,10097,0.0,11433,0.0
12992,10097,0.0,10472,0.0
12993,10097,3.0,11231,3.0
12994,10097,0.0,10069,0.0
12995,10097,1.0,10030,1.0
12996,10097,0.0,10456,0.0
12997,10097,2.0,11205,2.0
12998,10097,0.0,10305,0.0
12999,10097,0.0,10469,0.0
13000,10097,0.0,11220,0.0
13001,10097,0.0,11415,0.0
13002,10097,0.0,11364,0.0
13003,10097,1.0,11230,1.0
13004,10097,0.0,11434,0.0
13005,10097,0.0,10460,0.0
13006,10097,0.0,10463,0.0
13007,10097,2.0,10280,1.0
13008,10097,0.0,10075,0.0
13009,10097,0.0,11379,0.0
13010,10097,0.0,10260,0.0
13011,10097,0.0,11422,0.0
13012,10097,0.0,11103,0.0
13013,10097,0.0,11210,0.0
13014,10097,0.0,10044,0.0
13015,10097,0.0,11362,0.0
13016,10097,1.0,10471,1.0
13017,10097,2.0,10458,1.0
13018,10097,0.0,11365,0.0
13019,10097,0.0,11693,0.0
13020,10097,0.0,11418,0.0
13021,10097,1.0,11218,1.0
13022,10097,0.0,10467,0.0
13023,10097,0.0,10308,0.0
13024,10097,4.0,10111,3.0
13025,10097,2.0,11105,3.0
13026,10097,0.0,11219,0.0
13027,10097,0.0,10275,0.0
13028,10097,3.0,10118,2.0
13029,10097,0.0,10466,0.0
13030,10097,0.0,11239,0.0
13031,10097,1.0,10169,1.0
13032,10097,0.0,11420,0.0
13033,10097,2.0,10153,2.0
13034,10097,2.0,10307,3.0
13035,10097,0.0,10165,0.0
13036,10097,0.0,10303,0.0
13037,10097,0.0,11357,0.0
13038,10097,0.0,10302,0.0
13039,10097,0.0,11429,0.0
13040,10097,1.0,10152,1.0
13041,10097,0.0,10039,0.0
13042,10097,0.0,10121,0.0
13043,10097,0.0,11413,0.0
13044,10097,0.0,10473,0.0
13045,10097,0.0,10454,0.0
13046,10097,0.0,11694,0.0
13047,10097,0.0,11358,0.0
13048,10097,0.0,11421,0.0
13049,10097,2.0,11412,1.0
13050,10097,0.0,11417,0.0
13051,10097,0.0,11427,0.0
13052,10097,0.0,11374,0.0
13053,10097,0.0,10096,0.0
13054,10097,0.0,10037,0.0
13055,10097,0.0,10475,0.0
13056,10097,0.0,11225,0.0
13057,10097,0.0,10107,0.0
13058,10097,1.0,11251,3.0
13059,10097,0.0,11436,0.0
13060,10097,0.0,11356,0.0
13061,10097,0.0,11697,0.0
13062,10097,0.0,10172,0.0
13063,10097,0.0,10470,0.0
13064,10097,0.0,10041,0.0
13065,10097,0.0,10278,0.0
13066,10097,0.0,10106,0.0
13067,10097,0.0,11428,0.0
13068,10097,0.0,10286,0.0
13069,10097,0.0,10279,0.0
13070,10097,0.0,10103,0.0
13071,10097,0.0,10196,0.0
13072,10097,0.0,10154,0.0
13073,10097,0.0,10119,0.0
13074,10097,0.0,10464,0.0
13075,10097,0.0,10166,0.0
13076,10097,0.0,10203,0.0
13077,10097,0.0,11359,0.0
13078,10097,0.0,10177,0.0
13079,10097,0.0,11692,0.0
13080,10097,0.0,11423,0.0
13081,10097,0.0,10175,0.0
13082,10097,0.0,11419,0.0
13083,10097,0.0,10285,0.0
13084,10097,0.0,10045,0.0
13085,10097,0.0,10270,0.0
13086,10097,0.0,10123,0.0
13087,10097,0.0,11005,0.0
13088,10097,1.0,10170,2.0
13089,10097,0.0,10115,0.0
13090,10097,0.0,10104,0.0
13091,10097,0.0,11363,0.0
13092,10097,2.0,10105,1.0
13093,10097,0.0,10120,0.0
13094,10097,0.0,10265,0.0
13095,10097,0.0,10259,0.0
13096,10097,0.0,11004,0.0
13097,10097,0.0,10112,0.0
13098,10097,0.0,10047,0.0
13099,10097,0.0,10122,0.0
13100,10097,0.0,10110,0.0
13101,10097,0.0,10080,0.0
13102,10097,0.0,10271,0.0
13103,10097,0.0,11001,0.0
13104,10097,0.0,10055,0.0
13105,10097,0.0,10168,0.0
13106,10097,0.0,10081,0.0
13107,10097,0.0,10173,0.0
13108,10097,0.0,10158,0.0
13109,10097,0.0,10176,0.0
13110,10097,0.0,10171,0.0
13111,10097,0.0,10178,0.0
13112,10097,0.0,10151,0.0
13113,10014,15742.0,10014,15742.0
13114,10014,6167.0,10011,5867.0
13115,10014,198.0,11366,154.0
13116,10014,4917.0,10012,5021.0
13117,10014,6112.0,10007,16073.0
13118,10014,4896.0,10003,5328.0
13119,10014,2930.0,11211,3855.0
13120,10014,3435.0,10002,3301.0
13121,10014,565.0,10029,447.0
13122,10014,1235.0,10048,715.0
13123,10014,576.0,11216,338.0
13124,10014,1373.0,11217,1565.0
13125,10014,1000.0,11222,977.0
13126,10014,1039.0,11226,2470.0
13127,10014,1119.0,10038,1053.0
13128,10014,2737.0,10022,2451.0
13129,10014,1113.0,11215,1279.0
13130,10014,217.0,10468,176.0
13131,10014,4175.0,10013,3725.0
13132,10014,772.0,10005,538.0
13133,10014,37.0,11040,7.0
13134,10014,332.0,11385,328.0
13135,10014,366.0,10033,536.0
13136,10014,1049.0,10004,929.0
13137,10014,229.0,11378,517.0
13138,10014,355.0,10452,390.0
13139,10014,1998.0,11201,2440.0
13140,10014,136.0,10474,45.0
13141,10014,3009.0,10010,2607.0
13142,10014,992.0,11238,854.0
13143,10014,766.0,10006,338.0
13144,10014,263.0,10040,319.0
13145,10014,308.0,10455,139.0
13146,10014,254.0,10306,144.0
13147,10014,2029.0,10009,1550.0
13148,10014,605.0,10128,531.0
13149,10014,191.0,10459,209.0
13150,10014,243.0,11355,205.0
13151,10014,211.0,10465,443.0
13152,10014,410.0,10462,977.0
13153,10014,318.0,10451,441.0
13154,10014,876.0,10025,904.0
13155,10014,284.0,11229,163.0
13156,10014,200.0,10282,83.0
13157,10014,137.0,11370,127.0
13158,10014,508.0,10031,449.0
13159,10014,546.0,10034,402.0
13160,10014,247.0,11235,221.0
13161,10014,190.0,11367,572.0
13162,10014,961.0,10028,708.0
13163,10014,106.0,11426,84.0
13164,10014,162.0,10457,165.0
13165,10014,473.0,11102,417.0
13166,10014,23.0,11109,20.0
13167,10014,299.0,11234,613.0
13168,10014,277.0,11435,602.0
13169,10014,232.0,11354,318.0
13170,10014,812.0,10281,553.0
13171,10014,179.0,11433,120.0
13172,10014,253.0,10472,357.0
13173,10014,579.0,11231,656.0
13174,10014,224.0,10069,100.0
13175,10014,277.0,10030,308.0
13176,10014,178.0,10456,69.0
13177,10014,463.0,11205,377.0
13178,10014,177.0,10305,156.0
13179,10014,168.0,10469,337.0
13180,10014,244.0,11220,731.0
13181,10014,125.0,11415,77.0
13182,10014,79.0,11364,134.0
13183,10014,176.0,11230,51.0
13184,10014,144.0,11434,66.0
13185,10014,151.0,10460,440.0
13186,10014,298.0,10463,402.0
13187,10014,257.0,10280,200.0
13188,10014,475.0,10075,349.0
13189,10014,160.0,11379,46.0
13190,10014,16.0,10260,11.0
13191,10014,85.0,11422,39.0
13192,10014,489.0,11103,349.0
13193,10014,199.0,11210,155.0
13194,10014,279.0,10044,157.0
13195,10014,137.0,11362,146.0
13196,10014,182.0,10471,145.0
13197,10014,365.0,10458,180.0
13198,10014,223.0,11365,235.0
13199,10014,103.0,11693,62.0
13200,10014,131.0,11418,87.0
13201,10014,286.0,11218,190.0
13202,10014,240.0,10467,172.0
13203,10014,97.0,10308,39.0
13204,10014,324.0,10111,116.0
13205,10014,464.0,11105,295.0
13206,10014,197.0,11219,128.0
13207,10014,48.0,10275,19.0
13208,10014,270.0,10118,154.0
13209,10014,144.0,10466,128.0
13210,10014,137.0,11239,64.0
13211,10014,116.0,10169,59.0
13212,10014,137.0,11420,92.0
13213,10014,116.0,10153,37.0
13214,10014,125.0,10307,53.0
13215,10014,14.0,10165,5.0
13216,10014,96.0,10303,103.0
13217,10014,130.0,11357,102.0
13218,10014,172.0,10302,26.0
13219,10014,97.0,11429,79.0
13220,10014,73.0,10152,26.0
13221,10014,206.0,10039,119.0
13222,10014,141.0,10121,15.0
13223,10014,109.0,11413,179.0
13224,10014,161.0,10473,199.0
13225,10014,202.0,10454,295.0
13226,10014,71.0,11694,28.0
13227,10014,132.0,11358,100.0
13228,10014,63.0,11421,21.0
13229,10014,26.0,11412,19.0
13230,10014,127.0,11417,35.0
13231,10014,105.0,11427,35.0
13232,10014,224.0,11374,180.0
13233,10014,35.0,10096,11.0
13234,10014,190.0,10037,218.0
13235,10014,260.0,10475,158.0
13236,10014,263.0,11225,143.0
13237,10014,76.0,10107,16.0
13238,10014,51.0,11251,33.0
13239,10014,68.0,11436,213.0
13240,10014,147.0,11356,37.0
13241,10014,62.0,11697,3.0
13242,10014,19.0,10172,3.0
13243,10014,128.0,10470,29.0
13244,10014,9.0,10041,12.0
13245,10014,172.0,10278,13.0
13246,10014,2.0,10106,3.0
13247,10014,81.0,11428,11.0
13248,10014,64.0,10286,4.0
13249,10014,32.0,10279,10.0
13250,10014,11.0,10103,11.0
13251,10014,14.0,10196,16.0
13252,10014,37.0,10154,10.0
13253,10014,103.0,10119,38.0
13254,10014,112.0,10464,65.0
13255,10014,131.0,10166,20.0
13256,10014,0.0,10203,0.0
13257,10014,9.0,11359,125.0
13258,10014,1.0,10177,1.0
13259,10014,6.0,11692,8.0
13260,10014,70.0,11423,31.0
13261,10014,0.0,10175,0.0
13262,10014,114.0,11419,34.0
13263,10014,61.0,10285,48.0
13264,10014,3.0,10045,3.0
13265,10014,64.0,10270,16.0
13266,10014,10.0,10123,3.0
13267,10014,27.0,11005,13.0
13268,10014,3.0,10170,2.0
13269,10014,4.0,10115,12.0
13270,10014,64.0,10104,13.0
13271,10014,56.0,11363,95.0
13272,10014,3.0,10105,1.0
13273,10014,76.0,10120,42.0
13274,10014,21.0,10265,10.0
13275,10014,3.0,10259,2.0
13276,10014,66.0,11004,18.0
13277,10014,6.0,10112,1.0
13278,10014,0.0,10047,0.0
13279,10014,0.0,10122,0.0
13280,10014,1.0,10110,2.0
13281,10014,16.0,10080,6.0
13282,10014,4.0,10271,5.0
13283,10014,0.0,11001,0.0
13284,10014,3.0,10055,1.0
13285,10014,0.0,10168,0.0
13286,10014,0.0,10081,0.0
13287,10014,0.0,10173,0.0
13288,10014,4.0,10158,2.0
13289,10014,34.0,10176,2.0
13290,10014,0.0,10171,0.0
13291,10014,3.0,10178,1.0
13292,10014,3.0,10151,1.0
13293,10011,16901.0,10011,16901.0
13294,10011,328.0,11366,103.0
13295,10011,5017.0,10012,5385.0
13296,10011,6219.0,10007,13548.0
13297,10011,5533.0,10003,6609.0
13298,10011,2973.0,11211,3866.0
13299,10011,3765.0,10002,3371.0
13300,10011,786.0,10029,509.0
13301,10011,1036.0,10048,742.0
13302,10011,791.0,11216,721.0
13303,10011,1785.0,11217,1622.0
13304,10011,1106.0,11222,922.0
13305,10011,1325.0,11226,1607.0
13306,10011,1369.0,10038,1018.0
13307,10011,3185.0,10022,2713.0
13308,10011,1473.0,11215,1669.0
13309,10011,312.0,10468,141.0
13310,10011,4126.0,10013,3760.0
13311,10011,1018.0,10005,625.0
13312,10011,48.0,11040,3.0
13313,10011,489.0,11385,318.0
13314,10011,660.0,10033,746.0
13315,10011,1313.0,10004,1001.0
13316,10011,351.0,11378,542.0
13317,10011,523.0,10452,476.0
13318,10011,2408.0,11201,2814.0
13319,10011,220.0,10474,43.0
13320,10011,4059.0,10010,3398.0
13321,10011,1062.0,11238,810.0
13322,10011,890.0,10006,345.0
13323,10011,458.0,10040,1041.0
13324,10011,311.0,10455,158.0
13325,10011,463.0,10306,183.0
13326,10011,1989.0,10009,1644.0
13327,10011,974.0,10128,589.0
13328,10011,301.0,10459,245.0
13329,10011,385.0,11355,241.0
13330,10011,331.0,10465,314.0
13331,10011,530.0,10462,702.0
13332,10011,384.0,10451,391.0
13333,10011,1293.0,10025,1671.0
13334,10011,506.0,11229,499.0
13335,10011,269.0,10282,96.0
13336,10011,305.0,11370,113.0
13337,10011,714.0,10031,497.0
13338,10011,617.0,10034,558.0
13339,10011,568.0,11235,373.0
13340,10011,278.0,11367,586.0
13341,10011,1264.0,10028,760.0
13342,10011,211.0,11426,96.0
13343,10011,236.0,10457,158.0
13344,10011,681.0,11102,396.0
13345,10011,31.0,11109,31.0
13346,10011,477.0,11234,278.0
13347,10011,550.0,11435,621.0
13348,10011,490.0,11354,406.0
13349,10011,1092.0,10281,571.0
13350,10011,209.0,11433,131.0
13351,10011,392.0,10472,333.0
13352,10011,806.0,11231,726.0
13353,10011,296.0,10069,87.0
13354,10011,332.0,10030,193.0
13355,10011,231.0,10456,95.0
13356,10011,667.0,11205,395.0
13357,10011,328.0,10305,125.0
13358,10011,178.0,10469,46.0
13359,10011,256.0,11220,461.0
13360,10011,268.0,11415,65.0
13361,10011,153.0,11364,133.0
13362,10011,238.0,11230,157.0
13363,10011,362.0,11434,93.0
13364,10011,399.0,10460,474.0
13365,10011,590.0,10463,431.0
13366,10011,313.0,10280,231.0
13367,10011,788.0,10075,423.0
13368,10011,375.0,11379,115.0
13369,10011,37.0,10260,15.0
13370,10011,161.0,11422,46.0
13371,10011,751.0,11103,434.0
13372,10011,452.0,11210,174.0
13373,10011,353.0,10044,169.0
13374,10011,203.0,11362,143.0
13375,10011,287.0,10471,210.0
13376,10011,651.0,10458,241.0
13377,10011,403.0,11365,227.0
13378,10011,250.0,11693,49.0
13379,10011,191.0,11418,25.0
13380,10011,404.0,11218,211.0
13381,10011,365.0,10467,149.0
13382,10011,194.0,10308,34.0
13383,10011,396.0,10111,139.0
13384,10011,630.0,11105,322.0
13385,10011,396.0,11219,157.0
13386,10011,104.0,10275,23.0
13387,10011,380.0,10118,197.0
13388,10011,237.0,10466,134.0
13389,10011,300.0,11239,55.0
13390,10011,151.0,10169,65.0
13391,10011,237.0,11420,191.0
13392,10011,92.0,10153,99.0
13393,10011,240.0,10307,55.0
13394,10011,6.0,10165,2.0
13395,10011,239.0,10303,144.0
13396,10011,298.0,11357,109.0
13397,10011,286.0,10302,31.0
13398,10011,164.0,11429,153.0
13399,10011,68.0,10152,30.0
13400,10011,319.0,10039,129.0
13401,10011,172.0,10121,28.0
13402,10011,209.0,11413,45.0
13403,10011,199.0,10473,197.0
13404,10011,346.0,10454,289.0
13405,10011,150.0,11694,38.0
13406,10011,292.0,11358,108.0
13407,10011,145.0,11421,20.0
13408,10011,64.0,11412,28.0
13409,10011,303.0,11417,37.0
13410,10011,185.0,11427,36.0
13411,10011,481.0,11374,161.0
13412,10011,39.0,10096,14.0
13413,10011,272.0,10037,397.0
13414,10011,365.0,10475,150.0
13415,10011,467.0,11225,188.0
13416,10011,92.0,10107,15.0
13417,10011,47.0,11251,43.0
13418,10011,157.0,11436,226.0
13419,10011,310.0,11356,29.0
13420,10011,46.0,11697,12.0
13421,10011,10.0,10172,2.0
13422,10011,208.0,10470,27.0
13423,10011,16.0,10041,13.0
13424,10011,81.0,10278,9.0
13425,10011,2.0,10106,2.0
13426,10011,138.0,11428,16.0
13427,10011,137.0,10286,8.0
13428,10011,113.0,10279,10.0
13429,10011,10.0,10103,9.0
13430,10011,15.0,10196,7.0
13431,10011,26.0,10154,7.0
13432,10011,186.0,10119,44.0
13433,10011,194.0,10464,79.0
13434,10011,169.0,10166,31.0
13435,10011,0.0,10203,0.0
13436,10011,7.0,11359,127.0
13437,10011,17.0,10177,2.0
13438,10011,5.0,11692,7.0
13439,10011,83.0,11423,55.0
13440,10011,4.0,10175,5.0
13441,10011,199.0,11419,37.0
13442,10011,72.0,10285,48.0
13443,10011,2.0,10045,2.0
13444,10011,96.0,10270,16.0
13445,10011,9.0,10123,3.0
13446,10011,6.0,11005,8.0
13447,10011,8.0,10170,8.0
13448,10011,1.0,10115,5.0
13449,10011,91.0,10104,13.0
13450,10011,71.0,11363,96.0
13451,10011,24.0,10105,4.0
13452,10011,142.0,10120,44.0
13453,10011,27.0,10265,10.0
13454,10011,3.0,10259,2.0
13455,10011,129.0,11004,9.0
13456,10011,6.0,10112,3.0
13457,10011,3.0,10047,2.0
13458,10011,2.0,10122,1.0
13459,10011,6.0,10110,5.0
13460,10011,11.0,10080,4.0
13461,10011,9.0,10271,5.0
13462,10011,0.0,11001,0.0
13463,10011,7.0,10055,1.0
13464,10011,0.0,10168,0.0
13465,10011,0.0,10081,0.0
13466,10011,0.0,10173,0.0
13467,10011,0.0,10158,0.0
13468,10011,41.0,10176,1.0
13469,10011,0.0,10171,0.0
13470,10011,4.0,10178,2.0
13471,10011,8.0,10151,3.0
13472,11366,615.0,11366,615.0
13473,11366,125.0,10012,224.0
13474,11366,421.0,10007,10940.0
13475,11366,235.0,10003,620.0
13476,11366,108.0,11211,367.0
13477,11366,133.0,10002,129.0
13478,11366,87.0,10029,74.0
13479,11366,13.0,10048,11.0
13480,11366,95.0,11216,108.0
13481,11366,71.0,11217,229.0
13482,11366,63.0,11222,144.0
13483,11366,331.0,11226,1570.0
13484,11366,128.0,10038,245.0
13485,11366,195.0,10022,507.0
13486,11366,62.0,11215,263.0
13487,11366,14.0,10468,49.0
13488,11366,196.0,10013,417.0
13489,11366,77.0,10005,93.0
13490,11366,3.0,11040,2.0
13491,11366,128.0,11385,243.0
13492,11366,82.0,10033,231.0
13493,11366,111.0,10004,167.0
13494,11366,64.0,11378,318.0
13495,11366,48.0,10452,124.0
13496,11366,148.0,11201,725.0
13497,11366,27.0,10474,7.0
13498,11366,233.0,10010,357.0
13499,11366,26.0,11238,20.0
13500,11366,59.0,10006,99.0
13501,11366,43.0,10040,29.0
13502,11366,25.0,10455,27.0
13503,11366,61.0,10306,49.0
13504,11366,51.0,10009,38.0
13505,11366,73.0,10128,225.0
13506,11366,14.0,10459,68.0
13507,11366,151.0,11355,97.0
13508,11366,173.0,10465,290.0
13509,11366,334.0,10462,1570.0
13510,11366,82.0,10451,231.0
13511,11366,95.0,10025,230.0
13512,11366,109.0,11229,180.0
13513,11366,13.0,10282,3.0
13514,11366,107.0,11370,112.0
13515,11366,79.0,10031,70.0
13516,11366,91.0,10034,98.0
13517,11366,100.0,11235,94.0
13518,11366,202.0,11367,526.0
13519,11366,77.0,10028,203.0
13520,11366,43.0,11426,69.0
13521,11366,57.0,10457,65.0
13522,11366,106.0,11102,176.0
13523,11366,0.0,11109,0.0
13524,11366,160.0,11234,134.0
13525,11366,85.0,11435,436.0
13526,11366,118.0,11354,377.0
13527,11366,105.0,10281,35.0
13528,11366,18.0,11433,57.0
13529,11366,45.0,10472,172.0
13530,11366,47.0,11231,125.0
13531,11366,12.0,10069,14.0
13532,11366,36.0,10030,8.0
13533,11366,32.0,10456,44.0
13534,11366,37.0,11205,72.0
13535,11366,54.0,10305,62.0
13536,11366,14.0,10469,19.0
13537,11366,31.0,11220,294.0
13538,11366,63.0,11415,33.0
13539,11366,88.0,11364,102.0
13540,11366,18.0,11230,6.0
13541,11366,60.0,11434,51.0
13542,11366,83.0,10460,227.0
13543,11366,93.0,10463,174.0
13544,11366,13.0,10280,7.0
13545,11366,76.0,10075,95.0
13546,11366,66.0,11379,57.0
13547,11366,0.0,10260,0.0
13548,11366,73.0,11422,30.0
13549,11366,100.0,11103,84.0
13550,11366,83.0,11210,109.0
13551,11366,25.0,10044,44.0
13552,11366,97.0,11362,113.0
13553,11366,102.0,10471,116.0
13554,11366,60.0,10458,38.0
13555,11366,191.0,11365,232.0
13556,11366,61.0,11693,26.0
13557,11366,19.0,11418,25.0
13558,11366,52.0,11218,103.0
13559,11366,54.0,10467,75.0
13560,11366,37.0,10308,14.0
13561,11366,26.0,10111,7.0
13562,11366,84.0,11105,55.0
13563,11366,43.0,11219,20.0
13564,11366,7.0,10275,2.0
13565,11366,12.0,10118,40.0
13566,11366,15.0,10466,36.0
13567,11366,77.0,11239,32.0
13568,11366,58.0,10169,25.0
13569,11366,55.0,11420,77.0
13570,11366,0.0,10153,0.0
13571,11366,43.0,10307,49.0
13572,11366,5.0,10165,2.0
13573,11366,77.0,10303,97.0
13574,11366,143.0,11357,99.0
13575,11366,44.0,10302,9.0
13576,11366,32.0,11429,61.0
13577,11366,0.0,10152,0.0
13578,11366,30.0,10039,57.0
13579,11366,14.0,10121,5.0
13580,11366,13.0,11413,24.0
13581,11366,14.0,10473,131.0
13582,11366,133.0,10454,191.0
13583,11366,13.0,11694,6.0
13584,11366,141.0,11358,96.0
13585,11366,7.0,11421,1.0
13586,11366,1.0,11412,2.0
13587,11366,86.0,11417,69.0
13588,11366,28.0,11427,20.0
13589,11366,166.0,11374,162.0
13590,11366,0.0,10096,0.0
13591,11366,18.0,10037,117.0
13592,11366,143.0,10475,134.0
13593,11366,47.0,11225,53.0
13594,11366,12.0,10107,14.0
13595,11366,0.0,11251,0.0
13596,11366,14.0,11436,196.0
13597,11366,110.0,11356,47.0
13598,11366,0.0,11697,0.0
13599,11366,0.0,10172,0.0
13600,11366,14.0,10470,15.0
13601,11366,1.0,10041,1.0
13602,11366,0.0,10278,0.0
13603,11366,23.0,10106,2.0
13604,11366,18.0,11428,3.0
13605,11366,13.0,10286,2.0
13606,11366,30.0,10279,4.0
13607,11366,0.0,10103,0.0
13608,11366,0.0,10196,0.0
13609,11366,11.0,10154,3.0
13610,11366,25.0,10119,14.0
13611,11366,14.0,10464,20.0
13612,11366,13.0,10166,4.0
13613,11366,0.0,10203,0.0
13614,11366,37.0,11359,124.0
13615,11366,0.0,10177,0.0
13616,11366,1.0,11692,4.0
13617,11366,30.0,11423,9.0
13618,11366,0.0,10175,0.0
13619,11366,14.0,11419,20.0
13620,11366,1.0,10285,1.0
13621,11366,0.0,10045,0.0
13622,11366,12.0,10270,15.0
13623,11366,0.0,10123,0.0
13624,11366,28.0,11005,11.0
13625,11366,0.0,10170,0.0
13626,11366,34.0,10115,7.0
13627,11366,12.0,10104,12.0
13628,11366,59.0,11363,117.0
13629,11366,0.0,10105,0.0
13630,11366,13.0,10120,24.0
13631,11366,0.0,10265,0.0
13632,11366,0.0,10259,0.0
13633,11366,33.0,11004,21.0
13634,11366,0.0,10112,0.0
13635,11366,0.0,10047,0.0
13636,11366,0.0,10122,0.0
13637,11366,0.0,10110,0.0
13638,11366,0.0,10080,0.0
13639,11366,0.0,10271,0.0
13640,11366,0.0,11001,0.0
13641,11366,0.0,10055,0.0
13642,11366,0.0,10168,0.0
13643,11366,4.0,10081,1.0
13644,11366,0.0,10173,0.0
13645,11366,0.0,10158,0.0
13646,11366,0.0,10176,0.0
13647,11366,0.0,10171,0.0
13648,11366,0.0,10178,0.0
13649,11366,0.0,10151,0.0
13650,10012,15295.0,10012,15295.0
13651,10012,6093.0,10007,19176.0
13652,10012,5496.0,10003,6400.0
13653,10012,3104.0,11211,3393.0
13654,10012,4196.0,10002,3739.0
13655,10012,607.0,10029,384.0
13656,10012,908.0,10048,650.0
13657,10012,735.0,11216,596.0
13658,10012,1685.0,11217,1425.0
13659,10012,1065.0,11222,1032.0
13660,10012,1097.0,11226,1796.0
13661,10012,1196.0,10038,1172.0
13662,10012,2715.0,10022,2305.0
13663,10012,1184.0,11215,1410.0
13664,10012,222.0,10468,123.0
13665,10012,4497.0,10013,4389.0
13666,10012,882.0,10005,550.0
13667,10012,34.0,11040,7.0
13668,10012,470.0,11385,278.0
13669,10012,384.0,10033,338.0
13670,10012,945.0,10004,845.0
13671,10012,238.0,11378,342.0
13672,10012,354.0,10452,216.0
13673,10012,2108.0,11201,2682.0
13674,10012,143.0,10474,21.0
